User,Username,UTC Date,Tweet,Binders,Permalink,Retweet count,Likes count,Tweet value
KiranBala Jena,@KiranbalaJ,2023-01-15 18:51:24,"RT @Strgr623730331: LAST WEEKEND  #ArchanaGautam is targeted for her language and bashed by SK! 
 She improve herself in family weekend! 
But she again targeted by JOURNALIST! for language and MC satn get clean chit and they praises him! 

Ever line is croosed biased! 

BB16 HEARTBEAT ARCHANA

#BB16",,https://www.twitter.com/user/status/1614696771795714048,0,0,0.03
Allie McCandless 🇺🇸,@AllieMcCandless,2023-01-15 18:51:23,"RT @RealTimeNews10: Folks Auto Thefts is at a very HIGH rate right now. All across the region. It is indeed one of the biggest problems in this area. Kia, Toyota and Honda is being targeted the most from what I'm always hearing. Maybe get a club or other device when parked, and never leave running. https://t.co/pn9Sy8j7BN",,https://www.twitter.com/user/status/1614696766439407619,0,0,5.29
NePlusUltraNFTs,@NePlusUltraNFTs,2023-01-15 18:51:22,"RT @nakedjockman: In 2018, Wanda began selling down its AMC holdings after Chinese regulators targeted Wanda over their aggressive, debt-fueled purchases of overseas assets. Banks were told to curtail funding for these deals.

In May 2021, Wanda had withdrawn from AMC.

Now a deal can go through. https://t.co/NY3U54wpHc",,https://www.twitter.com/user/status/1614696761666199558,0,0,0.17
Zeph Dagaz,@ZephDagaz,2023-01-15 18:51:21,@AlexArrelia You could say he’s being targeted /pun,,https://www.twitter.com/user/status/1614696759489331200,0,0,0.0
harrycbaung,@harrycbaung1,2023-01-15 18:51:11,"@DoctorMayJay Oh yes, it's very isolating. You develop self-doubt and feel rejected. You start to wonder if you're right or wrong, or even if you're crazy or delusional. It's the same thing that alien abductees, targeted individuals and havana syndrome victims go through.",,https://www.twitter.com/user/status/1614696717206568960,0,2,0.02
betyi betyi,@betyibetyi1,2023-01-15 18:51:10,"RT @AmharaHQ: The world can't sit idly by while the Amhara people are targeted &amp; killed simply because of their ethnicity. We call on leaders and the international community to take action &amp; protect this innocent community.
#AmharaGenocide  
@theweeknd @lemnsissay @Pontifex",,https://www.twitter.com/user/status/1614696711150084102,0,0,0.32
Jeff Gremillion,@JeffGremillion,2023-01-15 18:51:09,"@mrtigerwilde @patrick12383581 @hero20012 @JonathanTurley The allegations to be investigated are that private citizen Hunter was involved in corrupt deals w his father, Joe, who at the time was VP of the United States and future President of the United States.

ICYMI, lots of “private citizens” were targeted in investigations of Trump.",,https://www.twitter.com/user/status/1614696708499185665,0,1,0.56
Sandy Wiedemann #BillsMafia☮️🦬😷🇺🇸,@slwiede66,2023-01-15 18:51:07,"RT @RealTimeNews10: Folks Auto Thefts is at a very HIGH rate right now. All across the region. It is indeed one of the biggest problems in this area. Kia, Toyota and Honda is being targeted the most from what I'm always hearing. Maybe get a club or other device when parked, and never leave running. https://t.co/pn9Sy8j7BN",,https://www.twitter.com/user/status/1614696698793857025,0,0,4.7
Gunar Altintas,@siganite,2023-01-15 18:51:04,"RT @mhmck: Firing artillery, militants of the Russian terrorist state targeted and struck the premises of the Ukrainian Red Cross Society in Kherson.

📷 Kyrylo Tymoshenko, Deputy Head of the Office of the President of Ukraine, on his Telegram channel

https://t.co/RRLZVig390 https://t.co/7mQXgjDYy3",,https://www.twitter.com/user/status/1614696686269485058,0,0,0.82
klamka,@pustaera,2023-01-15 18:51:03,"RT @iluminatibot: Targeted Individuals (TIs) are people who are illegally harassed, tortured, mind controlled, stalked and spied upon 24/7 by the government.",,https://www.twitter.com/user/status/1614696684218466310,0,0,0.17
Moshe Fiksman Deplorable Fiscally Demented,@FiksmanMoshe,2023-01-15 18:50:57,RT @simonwiesenthal: Do these mosques receive financial support from the government? Are its leaders respected by other faith leaders? #soleimani was a murderer and arch-terrorist who targeted innocents. https://t.co/4bNGWt9elY,,https://www.twitter.com/user/status/1614696658582781954,0,0,0.86
Nishat,@randomu34,2023-01-15 18:50:56,"@ActuallyIceFire I have literally never heard of an instance of pro life structures being targeted. But there have been many, many instances of places like healthcare clinics being targeted as well as doctors.",,https://www.twitter.com/user/status/1614696654610829319,1,3,0.09
Houl Yer Whisht,@quaerereverum82,2023-01-15 18:50:55,"@seanmac67 @richardtgarland I feel people think the Provos were fighting ""the Brits"" when in reality the Provo campaign largely targeted their Protestant neighbours, their businesses and their aspiration to remain British.",,https://www.twitter.com/user/status/1614696648869019649,0,2,0.15
Scott McCampbell,@scottmccampbell,2023-01-15 18:50:51,"RT @thatdayin1992: Western media outlets claim that Russia has targeted an apartment building in Dnipro. But apparently, Ukraine tried to intercept a missile over a residential area and cause it to hit an apartment building. At least 15 civilians were killed. 

https://t.co/WzSEWutZV8",,https://www.twitter.com/user/status/1614696633744371712,0,0,0.52
Sonal,@Sonal38991582,2023-01-15 18:50:50,RT @biggboss16_: #ArchanaGautam is being over targeted now. Makers just used for for the show and now they are degrading her,,https://www.twitter.com/user/status/1614696630187593728,0,0,0.04
Paco Tomei,@PacoTomei,2023-01-15 18:50:48,"https://t.co/gKbPko5mzj Scholarship

For HS graduates who live in targeted, locked-out states that do not offer in-state tuition to DREAMers - or bar you from attending state colleges and universities altogether. You need to have DACA or TPS status ...

https://t.co/NONoiamPKt",,https://www.twitter.com/user/status/1614696621350043650,1,0,0.22
Fran E,@femmesthetics,2023-01-15 18:50:42,"RT @mhmck: The Russian terrorist state targeted and struck a residential area of Dnipro with a Kh-22 missile.

Russian propaganda that the damage, injuries and loss of life was caused by Ukrainian air defence is false. Ukraine is not capable of shooting down Kh-22 missiles at the moment.",,https://www.twitter.com/user/status/1614696596310228993,0,0,3.67
DC REALTIME NEWS,@RealTimeNews10,2023-01-15 18:50:40,"Folks Auto Thefts is at a very HIGH rate right now. All across the region. It is indeed one of the biggest problems in this area. Kia, Toyota and Honda is being targeted the most from what I'm always hearing. Maybe get a club or other device when parked, and never leave running. https://t.co/pn9Sy8j7BN",,https://www.twitter.com/user/status/1614696585593585666,14,45,140.12
flf,@gnupno,2023-01-15 18:50:34,"RT @FrackHazReveal: I kept saying the frackers were OK to call people whose land they targeted Sacrifice Areas 
 I was appalled 
 They were so nonchalant  TO YOUR FACE
 I ask 
WTH is this a Koch version 
Of a Russian John Bircher gulag ?",,https://www.twitter.com/user/status/1614696559806930944,0,0,0.13
Denilson Nastacio,@dnastacio,2023-01-15 18:50:33,"Controversial topic. The most insightful remark, on bias vs heuristics:

""Targeted interventions are therefore preferable because they enable us to eliminate some biases, while leaving otherwise useful processes (such as heuristics) intact.""

https://t.co/HsgKqmPtLE",,https://www.twitter.com/user/status/1614696558011863041,0,0,1.26
The WFH Baddie™️,@thewfhbaddie,2023-01-15 18:50:31,"RT @randomrecruiter: Bad job search relies on :

- relies on job boards
- relies on online applications
- waiting for people to get back to them

Good job search combines the above along with:

- a proactive mindset 
- deep focus on targeted networking
- narrows down a target list of companies",,https://www.twitter.com/user/status/1614696547769368578,0,0,0.46
khi,@theartofkhia,2023-01-15 18:50:27,ngl i do really like tiktok as an artist. the fyp makes sense and i’ve been getting my targeted audience just by some throwaway posts,,https://www.twitter.com/user/status/1614696532049072128,0,0,1.25
Bano Khadija,@banoo_khadija,2023-01-15 18:50:19,"RT @Hakim97680332: ""These girls were targeted and attacked both because they were female and because they were from a persecuted minority [Hazaras]. They have been systematically discriminated against and denied their most basic human rights.” 
#StopHazaraGenocide",,https://www.twitter.com/user/status/1614696499085967360,0,0,0.96
Maura2e2 ☠☘️🌻🇺🇦🌻🦋🎻🏇🐈🐕🦊🐦🐋🐝 ☠,@Maura2e2_,2023-01-15 18:50:16,RT @eweFFoh: @sandibachom Rape means no consent by the person targeted for DOMINATION AND ASSAULT,,https://www.twitter.com/user/status/1614696487866204162,0,0,5.61
Hawa Nekzada🌲🌲🌲✍️✍️✍️,@HawaNekzada,2023-01-15 18:50:05,"RT @roli_H98: On 1 August 2017: A suicide bomber broke into Jawadia Mosque in western Herat and detonated his explosives. Following that, another gunman opened fire at worshipers. At least 29 people were killed and 64 wounded in this targeted attack.

#StopHazaraGenocide",,https://www.twitter.com/user/status/1614696437865930753,0,0,0.94
Red Robin🦎,@redrobin9000,2023-01-15 18:50:01,"These actors are being systemically targeted, this is a vulnerable child that has been brainwashed 
Im tired of terfs calling these people attention seeking, this is a sickening indoctrination https://t.co/1MPJZonims",,https://www.twitter.com/user/status/1614696422783197191,0,5,0.36
Rust 𖣘,@wustdontmiss,2023-01-15 18:49:53,@ImADakFan The 1st game of the season where we targeted AJ cause he was unstoppable?,,https://www.twitter.com/user/status/1614696391426580480,0,1,1.1
Sama,@hoontaesun,2023-01-15 18:49:52,"RT @thvreport: Report these 🐯 antis under targeted harassment, sp@m and h@cked 

📎 https://t.co/Q4FS5RIPHF
📎https://t.co/y4FJDwFu28 https://t.co/bIOUQp8OHT",,https://www.twitter.com/user/status/1614696386053783552,0,0,0.81
Roy,@watchdog_jedi,2023-01-15 18:49:51,"@elonmusk @skorusARK Well, microscopic robots designed to heal from within the bloodstream or deliver medicines to targeted areas of the body... you'd need hundred or thousands in every human. Sure, they'll outnumber us.",,https://www.twitter.com/user/status/1614696380962078720,0,0,0.07
🇺🇸🇺🇦 𝐁𝐄𝐀𝐒𝐓 + BRUCKNER: IV. Sinfonie 🏝,@InvestigatorCps,2023-01-15 18:49:28,"RT @Freebird19671: @dishgirl4 @InvestigatorCps There isn't any amount of GENUINE fear of DOJ behaving in a partisan fashion now.

If there were, the FBI would be targeted, the way McVeigh did it. The capability is technically universal now and everybody knows it.

Fiat justitia ruat caelum.",,https://www.twitter.com/user/status/1614696284606332928,0,0,18.15
UkraineOnTheGround,@UkraineOnGround,2023-01-15 18:49:24,"RT @mhmck: Firing artillery, militants of the Russian terrorist state targeted and struck the premises of the Ukrainian Red Cross Society in Kherson.

📷 Kyrylo Tymoshenko, Deputy Head of the Office of the President of Ukraine, on his Telegram channel

https://t.co/RRLZVig390 https://t.co/7mQXgjDYy3",,https://www.twitter.com/user/status/1614696269548584966,0,0,1.49
IssaDegen,@IssaDegen,2023-01-15 18:49:22,"RT @iluminatibot: Targeted Individuals (TIs) are people who are illegally harassed, tortured, mind controlled, stalked and spied upon 24/7 by the government.",,https://www.twitter.com/user/status/1614696261130817536,0,0,2.77
Reid,@Dr_Spencer_,2023-01-15 18:49:19,"In Nameless, Faceless, Reid is shot in the leg by an unsub while protecting a doctor whom the killer had targeted.",,https://www.twitter.com/user/status/1614696245360226306,0,0,5.26
Lili; te extraño koo,@yoongibeann,2023-01-15 18:49:17,"RT @thvreport: Report these 🐯 anti jikookers. Report them under targeted harassment. Also report @koomiful a 9K follower acct interacting with one of the vilest 🐯 antis

📎https://t.co/K7yDhHCyuq
📎 https://t.co/N8Jpb7vCuF
📎 https://t.co/X79c4AOejP
📎 https://t.co/b5x8LqaIIa https://t.co/KgXadcXqM9",,https://www.twitter.com/user/status/1614696237265190913,0,0,0.32
Calaverite Guy,@Calaveriteguy,2023-01-15 18:49:15,"RT @iluminatibot: Targeted Individuals (TIs) are people who are illegally harassed, tortured, mind controlled, stalked and spied upon 24/7 by the government.",,https://www.twitter.com/user/status/1614696228562030592,0,0,1.18
EU Values,@eu_values,2023-01-15 18:49:07,"Dnipro Dead count keeps rising . Civilians, targeted by Russia. Russian B*stards! https://t.co/u8YUYPE7xe",,https://www.twitter.com/user/status/1614696195611394057,0,0,1.73
Garcia,@PenelopeGarcia_,2023-01-15 18:49:06,she was targeted by a sadistic cop who put people in danger only to save them for his own glory.,,https://www.twitter.com/user/status/1614696190330941440,0,0,9.79
🇺🇦🐱🖤 https://nafo.uk/@rogue_corq 🏳️‍🌈🐱🇺🇦,@rogue_corq,2023-01-15 18:49:02,Prosecutor General’s Office names Russian military unit that targeted residential building in Dnipro https://t.co/s6fyWtoeUO,,https://www.twitter.com/user/status/1614696177345388544,0,0,5.69
stanculescu adelina,@stanculescuadel,2023-01-15 18:48:53,"RT @_iitsdee: i love the grandad’s side who tries to understand what ferit feels. 
he gives him targeted, right advice, important teachings with a few simple words, and ferit, realizing that he’s truly being listened to, lets his heart speak out bringing out all his emotions.

#yalıçapkını https://t.co/VpobhU0jXO",,https://www.twitter.com/user/status/1614696138162204672,0,0,0.25
𝐑𝐚𝐬𝐚 𝐇𝐚𝐳𝐚𝐫𝐚🌲,@Hazaraboy143,2023-01-15 18:48:45,"RT @Who_sHuman: The survival question is paramount for the Hazaras, since they have been
targeted by numerous suicide and orchestrated attacks by the Taliban, IS-KP
and other active similar groups in Afghanistan in recent years.
#StopHazaraGenocide
#BabTaliban",,https://www.twitter.com/user/status/1614696103466917891,0,0,5.09
David Melvill,@DMelvill,2023-01-15 18:48:37,RT @sudanreeves: Such attention as #Darfur receives has recently focused on the ethnically-targeted violence in the #Beliel area of South Darfur. But intelligence from the ground in North Darfur offers a grim reminder that violence continues throughout Darfur. From an extremely reliable source: https://t.co/UN6SGL1VM9,,https://www.twitter.com/user/status/1614696068784197634,0,0,0.23
𝐑𝐚𝐬𝐚 𝐇𝐚𝐳𝐚𝐫𝐚🌲,@Hazaraboy143,2023-01-15 18:48:28,"RT @roli_H98: On 1 August 2017: A suicide bomber broke into Jawadia Mosque in western Herat and detonated his explosives. Following that, another gunman opened fire at worshipers. At least 29 people were killed and 64 wounded in this targeted attack.

#StopHazaraGenocide",,https://www.twitter.com/user/status/1614696031702351873,0,0,5.09
